Postnummer,Poststed,Kommunenummer,Kommunenavn,Type,Fylkesnavn,Fylkesnummer,Kommunenummer2023
5556,FØRDE I HORDALAND,4612,SVEIO,P,Vestland,46,4612
5559,SVEIO,4612,SVEIO,P,Vestland,46,4612
5560,NEDSTRAND,1146,TYSVÆR,G,Rogaland,11,1146
5561,BOKN,1145,BOKN,G,Rogaland,11,1145
5562,NEDSTRAND,1146,TYSVÆR,P,Rogaland,11,1146
5563,FØRRESFJORDEN,1146,TYSVÆR,G,Rogaland,11,1146
5565,TYSVÆRVÅG,1146,TYSVÆR,G,Rogaland,11,1146
5566,HERVIK,1146,TYSVÆR,G,Rogaland,11,1146
5567,SKJOLDASTRAUMEN,1146,TYSVÆR,G,Rogaland,11,1146
5568,VIKEBYGD,1160,VINDAFJORD,G,Rogaland,11,1160
5569,BOKN,1145,BOKN,P,Rogaland,11,1145
5570,AKSDAL,1146,TYSVÆR,G,Rogaland,11,1146
5574,SKJOLD,1160,VINDAFJORD,G,Rogaland,11,1160
5575,AKSDAL,1146,TYSVÆR,P,Rogaland,11,1146
5576,ØVRE VATS,1160,VINDAFJORD,G,Rogaland,11,1160
5578,NEDRE VATS,1160,VINDAFJORD,G,Rogaland,11,1160
5580,ØLEN,1160,VINDAFJORD,G,Rogaland,11,1160
5582,ØLENSVÅG,1160,VINDAFJORD,G,Rogaland,11,1160
5583,VIKEDAL,1160,VINDAFJORD,G,Rogaland,11,1160
5584,BJOA,1160,VINDAFJORD,G,Rogaland,11,1160
5585,SANDEID,1160,VINDAFJORD,G,Rogaland,11,1160
5586,VIKEDAL,1160,VINDAFJORD,P,Rogaland,11,1160
5588,ØLEN,1160,VINDAFJORD,P,Rogaland,11,1160
5589,SANDEID,1160,VINDAFJORD,P,Rogaland,11,1160
5590,ETNE,4611,ETNE,G,Vestland,46,4611
5591,ETNE,4611,ETNE,P,Vestland,46,4611
5593,SKÅNEVIK,4611,ETNE,G,Vestland,46,4611
5594,SKÅNEVIK,4611,ETNE,P,Vestland,46,4611
5595,FØRRESFJORDEN,1146,TYSVÆR,P,Rogaland,11,1146
5596,MARKHUS,4611,ETNE,G,Vestland,46,4611
5598,FJÆRA,4611,ETNE,G,Vestland,46,4611
5600,NORHEIMSUND,4622,KVAM,G,Vestland,46,4622
5601,NORHEIMSUND,4622,KVAM,P,Vestland,46,4622
5602,NORHEIMSUND,4622,KVAM,P,Vestland,46,4622
5604,ØYSTESE,4622,KVAM,P,Vestland,46,4622
5605,ÅLVIK,4622,KVAM,P,Vestland,46,4622
5610,ØYSTESE,4622,KVAM,G,Vestland,46,4622
5612,STEINSTØ,4622,KVAM,G,Vestland,46,4622
5614,ÅLVIK,4622,KVAM,G,Vestland,46,4622
5620,TØRVIKBYGD,4622,KVAM,G,Vestland,46,4622
5626,KYSNESSTRAND,4618,ULLENSVANG,G,Vestland,46,4618
5627,JONDAL,4618,ULLENSVANG,G,Vestland,46,4618
5628,HERAND,4618,ULLENSVANG,G,Vestland,46,4618
5629,JONDAL,4618,ULLENSVANG,P,Vestland,46,4618
5630,STRANDEBARM,4622,KVAM,G,Vestland,46,4622
5631,STRANDEBARM,4622,KVAM,P,Vestland,46,4622
5632,OMASTRAND,4622,KVAM,G,Vestland,46,4622
5633,OMASTRAND,4622,KVAM,P,Vestland,46,4622
5635,HATLESTRAND,4617,KVINNHERAD,G,Vestland,46,4617
5636,VARALDSØY,4617,KVINNHERAD,G,Vestland,46,4617
5637,ØLVE,4617,KVINNHERAD,G,Vestland,46,4617
5640,EIKELANDSOSEN,4624,BJØRNAFJORDEN,G,Vestland,46,4624
5641,FUSA,4624,BJØRNAFJORDEN,G,Vestland,46,4624
5642,HOLMEFJORD,4624,BJØRNAFJORDEN,G,Vestland,46,4624
5643,STRANDVIK,4624,BJØRNAFJORDEN,G,Vestland,46,4624
5644,SÆVAREID,4624,BJØRNAFJORDEN,P,Vestland,46,4624
5645,SÆVAREID,4624,BJØRNAFJORDEN,G,Vestland,46,4624
5646,NORDTVEITGREND,4624,BJØRNAFJORDEN,G,Vestland,46,4624
5647,BALDERSHEIM,4624,BJØRNAFJORDEN,G,Vestland,46,4624
5648,FUSA,4624,BJØRNAFJORDEN,P,Vestland,46,4624
5649,EIKELANDSOSEN,4624,BJØRNAFJORDEN,P,Vestland,46,4624
5650,TYSSE,4623,SAMNANGER,G,Vestland,46,4623
5651,TYSSE,4623,SAMNANGER,P,Vestland,46,4623
5652,ÅRLAND,4623,SAMNANGER,G,Vestland,46,4623
5653,ÅRLAND,4623,SAMNANGER,P,Vestland,46,4623
5680,TYSNES,4616,TYSNES,G,Vestland,46,4616
5683,REKSTEREN,4616,TYSNES,G,Vestland,46,4616
5685,UGGDAL,4616,TYSNES,G,Vestland,46,4616
5687,FLATRÅKER,4616,TYSNES,G,Vestland,46,4616
5690,LUNDEGREND,4616,TYSNES,G,Vestland,46,4616
5693,ÅRBAKKA,4616,TYSNES,G,Vestland,46,4616
5694,ONARHEIM,4616,TYSNES,G,Vestland,46,4616
5695,UGGDAL,4616,TYSNES,P,Vestland,46,4616
5696,TYSNES,4616,TYSNES,P,Vestland,46,4616
5700,VOSS,4621,VOSS,G,Vestland,46,4621
5701,VOSS,4621,VOSS,P,Vestland,46,4621
5702,VOSS,4621,VOSS,P,Vestland,46,4621
5703,VOSS,4621,VOSS,P,Vestland,46,4621
5704,VOSS,4621,VOSS,G,Vestland,46,4621
5705,VOSS,4621,VOSS,G,Vestland,46,4621
5706,VOSS,4621,VOSS,G,Vestland,46,4621
5707,EVANGER,4621,VOSS,G,Vestland,46,4621
5708,VOSS,4621,VOSS,G,Vestland,46,4621
5709,VOSS,4621,VOSS,G,Vestland,46,4621
5710,SKULESTADMO,4621,VOSS,G,Vestland,46,4621
5711,SKULESTADMO,4621,VOSS,P,Vestland,46,4621
5712,VOSSESTRAND,4621,VOSS,P,Vestland,46,4621
5713,VOSSESTRAND,4621,VOSS,G,Vestland,46,4621
5714,VOSS,4621,VOSS,P,Vestland,46,4621
5715,STALHEIM,4621,VOSS,G,Vestland,46,4621
5718,MYRDAL,4641,AURLAND,G,Vestland,46,4641
5719,FINSE,4620,ULVIK,B,Vestland,46,4620
5720,STANGHELLE,4628,VAKSDAL,P,Vestland,46,4628
5721,DALEKVAM,4628,VAKSDAL,P,Vestland,46,4628
5722,DALEKVAM,4628,VAKSDAL,G,Vestland,46,4628
5723,BOLSTADØYRI,4621,VOSS,G,Vestland,46,4621
5724,STANGHELLE,4628,VAKSDAL,G,Vestland,46,4628
5725,VAKSDAL,4628,VAKSDAL,G,Vestland,46,4628
5726,VAKSDAL,4628,VAKSDAL,P,Vestland,46,4628
5727,STAMNES,4628,VAKSDAL,G,Vestland,46,4628
5728,EIDSLANDET,4628,VAKSDAL,G,Vestland,46,4628
5729,MODALEN,4629,MODALEN,G,Vestland,46,4629
5730,ULVIK,4620,ULVIK,G,Vestland,46,4620
5731,ULVIK,4620,ULVIK,P,Vestland,46,4620
5732,MODALEN,4629,MODALEN,P,Vestland,46,4629
5733,GRANVIN,4621,VOSS,P,Vestland,46,4621
5734,VALLAVIK,4621,VOSS,G,Vestland,46,4621
5736,GRANVIN,4621,VOSS,G,Vestland,46,4621
5741,AURLAND,4641,AURLAND,P,Vestland,46,4641
5742,FLÅM,4641,AURLAND,P,Vestland,46,4641
5743,FLÅM,4641,AURLAND,G,Vestland,46,4641
5745,AURLAND,4641,AURLAND,G,Vestland,46,4641
5746,UNDREDAL,4641,AURLAND,B,Vestland,46,4641
5747,GUDVANGEN,4641,AURLAND,G,Vestland,46,4641
5749,GUDVANGEN,4641,AURLAND,P,Vestland,46,4641
5750,ODDA,4618,ULLENSVANG,G,Vestland,46,4618
5751,ODDA,4618,ULLENSVANG,P,Vestland,46,4618
5752,ODDA,4618,ULLENSVANG,P,Vestland,46,4618
5760,RØLDAL,4618,ULLENSVANG,G,Vestland,46,4618
5763,SKARE,4618,ULLENSVANG,G,Vestland,46,4618
5770,TYSSEDAL,4618,ULLENSVANG,G,Vestland,46,4618
5773,HOVLAND,4618,ULLENSVANG,G,Vestland,46,4618
5775,NÅ,4618,ULLENSVANG,P,Vestland,46,4618
5776,NÅ,4618,ULLENSVANG,G,Vestland,46,4618
5777,GRIMO,4618,ULLENSVANG,G,Vestland,46,4618
5778,UTNE,4618,ULLENSVANG,G,Vestland,46,4618
5779,UTNE,4618,ULLENSVANG,P,Vestland,46,4618
5780,KINSARVIK,4618,ULLENSVANG,G,Vestland,46,4618
5781,LOFTHUS,4618,ULLENSVANG,G,Vestland,46,4618
5782,KINSARVIK,4618,ULLENSVANG,P,Vestland,46,4618
5783,EIDFJORD,4619,EIDFJORD,G,Vestland,46,4619
5784,ØVRE EIDFJORD,4619,EIDFJORD,G,Vestland,46,4619
5785,VØRINGSFOSS,4619,EIDFJORD,G,Vestland,46,4619
5786,EIDFJORD,4619,EIDFJORD,P,Vestland,46,4619
5787,LOFTHUS,4618,ULLENSVANG,P,Vestland,46,4618
5788,KINSARVIK,4618,ULLENSVANG,P,Vestland,46,4618
5802,BERGEN,4601,BERGEN,P,Vestland,46,4601
5803,BERGEN,4601,BERGEN,P,Vestland,46,4601
5804,BERGEN,4601,BERGEN,P,Vestland,46,4601
5805,BERGEN,4601,BERGEN,P,Vestland,46,4601
5806,BERGEN,4601,BERGEN,P,Vestland,46,4601
5807,BERGEN,4601,BERGEN,P,Vestland,46,4601
5808,BERGEN,4601,BERGEN,P,Vestland,46,4601
5809,BERGEN,4601,BERGEN,P,Vestland,46,4601
5810,BERGEN,4601,BERGEN,P,Vestland,46,4601
5811,BERGEN,4601,BERGEN,P,Vestland,46,4601
5812,BERGEN,4601,BERGEN,P,Vestland,46,4601
5813,BERGEN,4601,BERGEN,P,Vestland,46,4601
5814,BERGEN,4601,BERGEN,P,Vestland,46,4601
5815,BERGEN,4601,BERGEN,P,Vestland,46,4601
5816,BERGEN,4601,BERGEN,P,Vestland,46,4601
5817,BERGEN,4601,BERGEN,P,Vestland,46,4601
5818,BERGEN,4601,BERGEN,P,Vestland,46,4601
5819,BERGEN,4601,BERGEN,P,Vestland,46,4601
5820,BERGEN,4601,BERGEN,P,Vestland,46,4601
5821,BERGEN,4601,BERGEN,P,Vestland,46,4601
5822,BERGEN,4601,BERGEN,P,Vestland,46,4601
5823,BERGEN,4601,BERGEN,P,Vestland,46,4601
5824,BERGEN,4601,BERGEN,P,Vestland,46,4601
5825,BERGEN,4601,BERGEN,P,Vestland,46,4601
5826,BERGEN,4601,BERGEN,P,Vestland,46,4601
5827,BERGEN,4601,BERGEN,P,Vestland,46,4601
5829,BERGEN,4601,BERGEN,P,Vestland,46,4601
5830,BERGEN,4601,BERGEN,P,Vestland,46,4601
5831,BERGEN,4601,BERGEN,P,Vestland,46,4601
5832,BERGEN,4601,BERGEN,P,Vestland,46,4601
5833,BERGEN,4601,BERGEN,P,Vestland,46,4601
5834,BERGEN,4601,BERGEN,P,Vestland,46,4601
5835,BERGEN,4601,BERGEN,P,Vestland,46,4601
5836,BERGEN,4601,BERGEN,P,Vestland,46,4601
5837,BERGEN,4601,BERGEN,P,Vestland,46,4601
5838,BERGEN,4601,BERGEN,P,Vestland,46,4601
5841,BERGEN,4601,BERGEN,P,Vestland,46,4601
5843,BERGEN,4601,BERGEN,P,Vestland,46,4601
5844,BERGEN,4601,BERGEN,P,Vestland,46,4601
5845,BERGEN,4601,BERGEN,P,Vestland,46,4601
5847,BERGEN,4601,BERGEN,P,Vestland,46,4601
5848,BERGEN,4601,BERGEN,P,Vestland,46,4601
5849,BERGEN,4601,BERGEN,P,Vestland,46,4601
5851,BERGEN,4601,BERGEN,P,Vestland,46,4601
5852,BERGEN,4601,BERGEN,P,Vestland,46,4601
5853,BERGEN,4601,BERGEN,P,Vestland,46,4601
5854,BERGEN,4601,BERGEN,P,Vestland,46,4601
5855,BERGEN,4601,BERGEN,P,Vestland,46,4601
5857,BERGEN,4601,BERGEN,P,Vestland,46,4601
5858,BERGEN,4601,BERGEN,P,Vestland,46,4601
5859,BERGEN,4601,BERGEN,P,Vestland,46,4601
5861,BERGEN,4601,BERGEN,P,Vestland,46,4601
5862,BERGEN,4601,BERGEN,P,Vestland,46,4601
5863,BERGEN,4601,BERGEN,P,Vestland,46,4601
5864,BERGEN,4601,BERGEN,P,Vestland,46,4601
5865,BERGEN,4601,BERGEN,P,Vestland,46,4601
5866,BERGEN,4601,BERGEN,P,Vestland,46,4601
5867,BERGEN,4601,BERGEN,P,Vestland,46,4601
5868,BERGEN,4601,BERGEN,P,Vestland,46,4601
5872,BERGEN,4601,BERGEN,P,Vestland,46,4601
5873,BERGEN,4601,BERGEN,P,Vestland,46,4601
5876,BERGEN,4601,BERGEN,P,Vestland,46,4601
5877,BERGEN,4601,BERGEN,P,Vestland,46,4601
5878,BERGEN,4601,BERGEN,P,Vestland,46,4601
5879,BERGEN,4601,BERGEN,P,Vestland,46,4601
5881,BERGEN,4601,BERGEN,P,Vestland,46,4601
5884,BERGEN,4601,BERGEN,P,Vestland,46,4601
5886,BERGEN,4601,BERGEN,P,Vestland,46,4601
5887,BERGEN,4601,BERGEN,P,Vestland,46,4601
5888,BERGEN,4601,BERGEN,P,Vestland,46,4601
5889,BERGEN,4601,BERGEN,P,Vestland,46,4601
5892,BERGEN,4601,BERGEN,P,Vestland,46,4601
5893,BERGEN,4601,BERGEN,P,Vestland,46,4601
5895,BERGEN,4601,BERGEN,P,Vestland,46,4601
5896,BERGEN,4601,BERGEN,P,Vestland,46,4601
5899,BERGEN,4601,BERGEN,P,Vestland,46,4601
5902,ISDALSTØ,4631,ALVER,P,Vestland,46,4631
5903,ISDALSTØ,4631,ALVER,P,Vestland,46,4631
5904,ISDALSTØ,4631,ALVER,P,Vestland,46,4631
5906,FREKHAUG,4631,ALVER,P,Vestland,46,4631
5907,ALVERSUND,4631,ALVER,P,Vestland,46,4631
5908,ISDALSTØ,4631,ALVER,P,Vestland,46,4631
5911,ALVERSUND,4631,ALVER,G,Vestland,46,4631
5912,SEIM,4631,ALVER,G,Vestland,46,4631
5913,EIKANGERVÅG,4631,ALVER,G,Vestland,46,4631
5914,ISDALSTØ,4631,ALVER,G,Vestland,46,4631
5915,HJELMÅS,4631,ALVER,G,Vestland,46,4631
5916,ISDALSTØ,4631,ALVER,G,Vestland,46,4631
5917,ROSSLAND,4631,ALVER,G,Vestland,46,4631
5918,FREKHAUG,4631,ALVER,G,Vestland,46,4631
5919,FREKHAUG,4631,ALVER,G,Vestland,46,4631
5931,MANGER,4631,ALVER,P,Vestland,46,4631
5935,BØVÅGEN,4631,ALVER,P,Vestland,46,4631
5936,MANGER,4631,ALVER,G,Vestland,46,4631
5937,BØVÅGEN,4631,ALVER,G,Vestland,46,4631
5938,SÆBØVÅGEN,4631,ALVER,G,Vestland,46,4631
5939,SLETTA,4631,ALVER,G,Vestland,46,4631
5941,AUSTRHEIM,4632,AUSTRHEIM,P,Vestland,46,4632
5943,AUSTRHEIM,4632,AUSTRHEIM,G,Vestland,46,4632
5947,FEDJE,4633,FEDJE,G,Vestland,46,4633
5948,FEDJE,4633,FEDJE,P,Vestland,46,4633
5951,LINDÅS,4631,ALVER,P,Vestland,46,4631
5952,FONNES,4632,AUSTRHEIM,P,Vestland,46,4632
5953,FONNES,4632,AUSTRHEIM,G,Vestland,46,4632
5954,MONGSTAD,4631,ALVER,G,Vestland,46,4631
5955,LINDÅS,4631,ALVER,G,Vestland,46,4631
5956,HUNDVIN,4631,ALVER,G,Vestland,46,4631
5957,MYKING,4631,ALVER,G,Vestland,46,4631
5960,DALSØYRA,4635,GULEN,G,Vestland,46,4635
5961,BREKKE,4635,GULEN,G,Vestland,46,4635
5962,BJORDAL,4638,HØYANGER,G,Vestland,46,4638
5963,DALSØYRA,4635,GULEN,P,Vestland,46,4635
5964,BREKKE,4635,GULEN,P,Vestland,46,4635
5965,BJORDAL,4638,HØYANGER,P,Vestland,46,4638
5966,EIVINDVIK,4635,GULEN,G,Vestland,46,4635
5967,EIVINDVIK,4635,GULEN,P,Vestland,46,4635
5970,BYRKNESØY,4635,GULEN,G,Vestland,46,4635
5977,ÅNNELAND,4635,GULEN,G,Vestland,46,4635
5978,MJØMNA,4635,GULEN,G,Vestland,46,4635
5979,BYRKNESØY,4635,GULEN,P,Vestland,46,4635
5981,MASFJORDNES,4634,MASFJORDEN,G,Vestland,46,4634
5983,HAUGSVÆR,4634,MASFJORDEN,G,Vestland,46,4634
5984,MATREDAL,4634,MASFJORDEN,G,Vestland,46,4634
5985,HAUGSVÆR,4634,MASFJORDEN,P,Vestland,46,4634
5986,HOSTELAND,4634,MASFJORDEN,G,Vestland,46,4634
5987,HOSTELAND,4634,MASFJORDEN,P,Vestland,46,4634
5991,OSTEREIDET,4631,ALVER,P,Vestland,46,4631
5993,OSTEREIDET,4631,ALVER,G,Vestland,46,4631
5994,VIKANES,4631,ALVER,G,Vestland,46,4631
6001,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6002,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6003,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6004,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6005,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6006,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6007,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6008,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6009,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6010,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6011,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6012,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6013,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6014,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6015,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6016,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6017,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6018,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6019,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6020,ÅLESUND,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6021,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6022,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6023,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6024,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6025,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6026,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6028,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6030,LANGEVÅG,1531,SULA,G,Møre og Romsdal,15,1531
6034,EIDSNES,1531,SULA,P,Møre og Romsdal,15,1531
6035,FISKARSTRAND,1531,SULA,G,Møre og Romsdal,15,1531
6036,MAUSEIDVÅG,1531,SULA,G,Møre og Romsdal,15,1531
6037,EIDSNES,1531,SULA,G,Møre og Romsdal,15,1531
6039,LANGEVÅG,1531,SULA,P,Møre og Romsdal,15,1531
6040,VIGRA,1532,GISKE,G,Møre og Romsdal,15,1532
6044,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6045,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6046,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6047,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6048,ÅLESUND,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6050,VALDERØYA,1532,GISKE,G,Møre og Romsdal,15,1532
6052,GISKE,1532,GISKE,G,Møre og Romsdal,15,1532
6054,GODØYA,1532,GISKE,P,Møre og Romsdal,15,1532
6055,GODØYA,1532,GISKE,G,Møre og Romsdal,15,1532
6057,ELLINGSØY,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6058,VALDERØYA,1532,GISKE,P,Møre og Romsdal,15,1532
6059,VIGRA,1532,GISKE,P,Møre og Romsdal,15,1532
6060,HAREID,1517,HAREID,G,Møre og Romsdal,15,1517
6062,BRANDAL,1517,HAREID,G,Møre og Romsdal,15,1517
6063,HJØRUNGAVÅG,1517,HAREID,G,Møre og Romsdal,15,1517
6064,HADDAL,1516,ULSTEIN,G,Møre og Romsdal,15,1516
6065,ULSTEINVIK,1516,ULSTEIN,G,Møre og Romsdal,15,1516
6067,ULSTEINVIK,1516,ULSTEIN,P,Møre og Romsdal,15,1516
6068,EIKSUND,1516,ULSTEIN,G,Møre og Romsdal,15,1516
6069,HAREID,1517,HAREID,P,Møre og Romsdal,15,1517
6070,TJØRVÅG,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6075,MOLTUSTRANDA,1515,HERØY (MØRE OG ROMSDAL),P,Møre og Romsdal,15,1515
6076,MOLTUSTRANDA,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6078,GJERDSVIKA,1514,SANDE,P,Møre og Romsdal,15,1514
6080,GURSKØY,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6082,GURSKEN,1514,SANDE,G,Møre og Romsdal,15,1514
6083,GJERDSVIKA,1514,SANDE,G,Møre og Romsdal,15,1514
6084,LARSNES,1514,SANDE,G,Møre og Romsdal,15,1514
6085,LARSNES,1514,SANDE,P,Møre og Romsdal,15,1514
6086,KVAMSØY,1514,SANDE,P,Møre og Romsdal,15,1514
6087,KVAMSØY,1514,SANDE,G,Møre og Romsdal,15,1514
6088,SANDSHAMN,1514,SANDE,P,Møre og Romsdal,15,1514
6089,SANDSHAMN,1514,SANDE,G,Møre og Romsdal,15,1514
6090,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6091,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6092,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6094,LEINØY,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6095,BØLANDET,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6096,RUNDE,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6098,NERLANDSØY,1515,HERØY (MØRE OG ROMSDAL),G,Møre og Romsdal,15,1515
6099,FOSNAVÅG,1515,HERØY (MØRE OG ROMSDAL),P,Møre og Romsdal,15,1515
6100,VOLDA,1577,VOLDA,G,Møre og Romsdal,15,1577
6101,VOLDA,1577,VOLDA,P,Møre og Romsdal,15,1577
6102,VOLDA,1577,VOLDA,G,Møre og Romsdal,15,1577
6103,VOLDA,1577,VOLDA,G,Møre og Romsdal,15,1577
6104,VOLDA,1577,VOLDA,G,Møre og Romsdal,15,1577
6105,VOLDA,1577,VOLDA,G,Møre og Romsdal,15,1577
6106,VOLDA,1577,VOLDA,G,Møre og Romsdal,15,1577
6110,AUSTEFJORDEN,1577,VOLDA,G,Møre og Romsdal,15,1577
6120,FOLKESTAD,1577,VOLDA,G,Møre og Romsdal,15,1577
6121,FOLKESTAD,1577,VOLDA,P,Møre og Romsdal,15,1577
6133,LAUVSTAD,1577,VOLDA,G,Møre og Romsdal,15,1577
6138,SYVDE,1511,VANYLVEN,P,Møre og Romsdal,15,1511
6139,FISKÅ,1511,VANYLVEN,P,Møre og Romsdal,15,1511
6140,SYVDE,1511,VANYLVEN,G,Møre og Romsdal,15,1511
6141,ROVDE,1511,VANYLVEN,G,Møre og Romsdal,15,1511
6142,EIDSÅ,1511,VANYLVEN,G,Møre og Romsdal,15,1511
6143,FISKÅ,1511,VANYLVEN,G,Møre og Romsdal,15,1511
6144,SYLTE,1511,VANYLVEN,G,Møre og Romsdal,15,1511
6146,ÅHEIM,1511,VANYLVEN,G,Møre og Romsdal,15,1511
6147,ÅHEIM,1511,VANYLVEN,P,Møre og Romsdal,15,1511
6149,ÅRAM,1511,VANYLVEN,G,Møre og Romsdal,15,1511
6150,ØRSTA,1520,ØRSTA,G,Møre og Romsdal,15,1520
6151,ØRSTA,1520,ØRSTA,P,Møre og Romsdal,15,1520
6152,ØRSTA,1520,ØRSTA,G,Møre og Romsdal,15,1520
6153,ØRSTA,1520,ØRSTA,G,Møre og Romsdal,15,1520
6154,ØRSTA,1520,ØRSTA,G,Møre og Romsdal,15,1520
6155,ØRSTA,1520,ØRSTA,G,Møre og Romsdal,15,1520
6156,ØRSTA,1520,ØRSTA,G,Møre og Romsdal,15,1520
6160,HOVDEBYGDA,1520,ØRSTA,G,Møre og Romsdal,15,1520
6161,HOVDEBYGDA,1520,ØRSTA,P,Møre og Romsdal,15,1520
6165,SÆBØ,1520,ØRSTA,G,Møre og Romsdal,15,1520
6166,SÆBØ,1520,ØRSTA,P,Møre og Romsdal,15,1520
6170,VARTDAL,1520,ØRSTA,G,Møre og Romsdal,15,1520
6171,VARTDAL,1520,ØRSTA,P,Møre og Romsdal,15,1520
6174,BARSTADVIK,1520,ØRSTA,G,Møre og Romsdal,15,1520
6183,TRANDAL,1520,ØRSTA,G,Møre og Romsdal,15,1520
6184,STORESTANDAL,1520,ØRSTA,G,Møre og Romsdal,15,1520
6190,BJØRKE,1577,VOLDA,G,Møre og Romsdal,15,1577
6196,NORANGSFJORDEN,1520,ØRSTA,G,Møre og Romsdal,15,1520
6200,STRANDA,1525,STRANDA,G,Møre og Romsdal,15,1525
6201,STRANDA,1525,STRANDA,P,Møre og Romsdal,15,1525
6210,VALLDAL,1578,FJORD,G,Møre og Romsdal,15,1578
6211,VALLDAL,1578,FJORD,P,Møre og Romsdal,15,1578
6212,LIABYGDA,1525,STRANDA,G,Møre og Romsdal,15,1525
6213,TAFJORD,1578,FJORD,G,Møre og Romsdal,15,1578
6214,NORDDAL,1578,FJORD,G,Møre og Romsdal,15,1578
6215,EIDSDAL,1578,FJORD,G,Møre og Romsdal,15,1578
6216,GEIRANGER,1525,STRANDA,G,Møre og Romsdal,15,1525
6217,GEIRANGER,1525,STRANDA,P,Møre og Romsdal,15,1525
6218,HELLESYLT,1525,STRANDA,G,Møre og Romsdal,15,1525
6219,HELLESYLT,1525,STRANDA,P,Møre og Romsdal,15,1525
6220,STRAUMGJERDE,1528,SYKKYLVEN,G,Møre og Romsdal,15,1528
6222,IKORNNES,1528,SYKKYLVEN,G,Møre og Romsdal,15,1528
6223,IKORNNES,1528,SYKKYLVEN,P,Møre og Romsdal,15,1528
6224,HUNDEIDVIK,1528,SYKKYLVEN,G,Møre og Romsdal,15,1528
6230,SYKKYLVEN,1528,SYKKYLVEN,G,Møre og Romsdal,15,1528
6238,STRAUMGJERDE,1528,SYKKYLVEN,P,Møre og Romsdal,15,1528
6239,SYKKYLVEN,1528,SYKKYLVEN,P,Møre og Romsdal,15,1528
6240,ØRSKOG,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6249,ØRSKOG,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6250,STORDAL,1578,FJORD,G,Møre og Romsdal,15,1578
6255,EIDSDAL,1578,FJORD,P,Møre og Romsdal,15,1578
6259,STORDAL,1578,FJORD,P,Møre og Romsdal,15,1578
6260,SKODJE,1508,ÅLESUND,G,Møre og Romsdal,15,1507
6263,SKODJE,1508,ÅLESUND,P,Møre og Romsdal,15,1507
6264,TENNFJORD,1580,HARAM,G,Møre og Romsdal,15,*
